"COUNTRY","Country","SERIES","Series","PERIOD","Pay period","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVN","Slovenia","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,12488.14,,
"SVN","Slovenia","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,12846.33,,
"SVN","Slovenia","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,15147.43,,
"SVN","Slovenia","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,15598.95,,
"SVN","Slovenia","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,15555.81,,
"SVN","Slovenia","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,15698.65,,
"SVN","Slovenia","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,15768.03,,
"SVN","Slovenia","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,15892.29,,
"SVN","Slovenia","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,15901.04,,
"SVN","Slovenia","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,15959.12,,
"SVN","Slovenia","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2018","2018","USD","US Dollar","0","Units",,,16423.59,,
"SVN","Slovenia","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2019","2019","USD","US Dollar","0","Units",,,17000.71,,
"SVN","Slovenia","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2020","2020","USD","US Dollar","0","Units",,,18045.14,,
"SVN","Slovenia","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2021","2021","USD","US Dollar","0","Units",,,19280.48,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,1.26,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,1.41,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,1.68,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,1.82,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,1.94,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,2.09,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,2.28,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,2.38,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,2.62,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,2.73,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,2.81,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,2.9,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,2.9,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,2.9,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,2.9,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,2.9,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,2.9,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,2.9,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,2.9,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,2.9,,
"SVK","Slovak Republic","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2021","2021","USD","US Dollar","0","Units",,,2.9,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,1.34,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,1.51,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,1.76,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,1.93,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,2.02,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,2.16,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,2.45,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,2.79,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,2.79,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,2.71,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,2.48,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,2.48,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,2.55,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,2.86,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,3.16,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,3.42,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,3.62,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,3.74,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,3.96,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,4.31,,
"EST","Estonia","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2021","2021","USD","US Dollar","0","Units",,,4.12,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2001","2001","USD","US Dollar","0","Units",,,8257.9,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2002","2002","USD","US Dollar","0","Units",,,8924.98,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2003","2003","USD","US Dollar","0","Units",,,9400.9,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,10103.38,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,10983.5,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,11378.85,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,12457.92,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,12893.45,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,13313.08,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,13288.6,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,13427.02,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,12882.59,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,13494.56,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,14284.3,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,15191.43,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,16258.56,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,17112.2,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2018","2018","USD","US Dollar","0","Units",,,19626.1,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2019","2019","USD","US Dollar","0","Units",,,21680.3,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2020","2020","USD","US Dollar","0","Units",,,22184.26,,
"KOR","Korea","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2021","2021","USD","US Dollar","0","Units",,,21971.08,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2001","2001","USD","US Dollar","0","Units",,,15824.9,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2002","2002","USD","US Dollar","0","Units",,,15317.1,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2003","2003","USD","US Dollar","0","Units",,,15526.08,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2004","2004","USD","US Dollar","0","Units",,,15590.27,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2005","2005","USD","US Dollar","0","Units",,,15388.28,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2006","2006","USD","US Dollar","0","Units",,,15828.31,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2007","2007","USD","US Dollar","0","Units",,,16555.45,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2008","2008","USD","US Dollar","0","Units",,,16269.57,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2009","2009","USD","US Dollar","0","Units",,,16035.16,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2010","2010","USD","US Dollar","0","Units",,,15611.06,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2011","2011","USD","US Dollar","0","Units",,,15615.06,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2012","2012","USD","US Dollar","0","Units",,,15991.03,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2013","2013","USD","US Dollar","0","Units",,,16311.91,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2014","2014","USD","US Dollar","0","Units",,,16232.93,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2015","2015","USD","US Dollar","0","Units",,,17333.86,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2016","2016","USD","US Dollar","0","Units",,,18097.54,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2017","2017","USD","US Dollar","0","Units",,,19053.64,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2018","2018","USD","US Dollar","0","Units",,,20033.12,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2019","2019","USD","US Dollar","0","Units",,,19865.43,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2020","2020","USD","US Dollar","0","Units",,,19983.02,,
"ISR","Israel","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2021","2021","USD","US Dollar","0","Units",,,19689.2,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,5.44,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,5.27,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,5.34,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,5.36,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,5.29,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,5.45,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,5.69,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,5.6,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,5.51,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,5.37,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,5.37,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,5.5,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,5.61,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,5.58,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,5.96,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,6.22,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,6.55,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,6.89,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,6.83,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,6.87,,
"ISR","Israel","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2021","2021","USD","US Dollar","0","Units",,,6.77,,
"BEL","Belgium","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,11.13,,
"BEL","Belgium","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,11.28,,
"BEL","Belgium","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,11.21,,
"BEL","Belgium","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,11.09,,
"BEL","Belgium","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,11.01,,
"BEL","Belgium","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,11.03,,
"BEL","Belgium","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,11.16,,
"BEL","Belgium","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,11.11,,
"BEL","Belgium","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,11.66,,
"BEL","Belgium","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,11.41,,
"BEL","Belgium","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,11.35,,
